,TCGA-05-4250
5439,1.4579650471150567
5440,-0.1212993130767967
5441,-2.323983587831981
5442,-1.507070460990606
5443,2.4975662759354083
5444,7.317082841920526
5445,2.283004748106165
5446,0.4042434038447411
5447,1.7761582531800932
5448,3.711353849693374
5449,5.287530764592113
5450,-0.7722448421810094
5451,3.8807090361594248
5452,-0.9575319387757733
5453,-2.17177080940428
5454,0.9004861034610303
5455,0.3911251014568347
5456,-2.978974560804527
5457,2.419849254097005
5458,3.655092176847603
5459,1.835958826154301
5460,0.7448524681889636
5461,7.13819403161854
5462,0.9617063241244336
5463,0.2199758764719739
5464,3.6019601702960338
5465,1.5501567353159391
5466,0.7328770578503065
5467,-1.0930134555441295
5468,1.6079525184418595
5469,1.4094653468758522
5470,-0.3279988412441614
5471,1.2691971939726097
5472,0.8476016322465645
5473,-0.4148195449019237
5474,1.8562166532568647
5475,3.2789685035865763
5476,0.3705383898916418
5477,4.395092995221084
5478,4.8166372903681
5479,1.3389713683320077
5480,-4.766981431875638
5481,0.1640856548840368
5482,-5.1470830795596
5483,3.852006645018444
5484,-8.936740705249345
5485,-5.368941038555612
5486,-0.3592360349822461
5487,0.7786132306733519
5488,2.359761130182152
5489,-0.3454042918031384
5490,2.6132581907128305
5491,-1.6141883041450875
5492,3.2042355952458323
5493,2.768385613190546
5494,3.730113565202209
5495,0.4246451811600088
5496,5.387392794604416
5497,-2.1191785801743865
5498,0.5201774299772799
5499,-0.5064076116574167
5500,1.0658549767193954
5501,7.808773687890135
5502,-1.3665895684090723
5503,0.2453595702937203
5504,-0.6827675355264737
5505,-0.5083570409722217
5506,1.4565474280498394
5507,0.1099007713857178
5508,-4.758521953475886
5509,0.152984731072813
5510,1.6352620310262225
5511,3.01835204402276
5512,1.992579022751701
5513,0.2398391965773614
5514,0.2955452098710942
5515,2.030155769591992
5516,-1.2011004448076186
5517,-4.885852774075444
5518,-0.6483227759283917
5519,6.455787819958816
5520,0.8403469956589622
5521,2.3785707515428327
5522,1.0622163577384918
5523,-3.4468000378555037
5524,-1.1148151603136522
5525,-0.963908213081552
5526,2.8117071728677328
5527,-0.4450644594025283
5528,3.810066313313827
5529,0.1081646302911539
5530,6.49421540543041
5531,1.6018258922209256
5532,1.7534506892463608
5533,-0.6522178445633255
5534,2.659550716261694
5535,-0.2337571506616785
5536,-4.473685894721761
5537,-1.300637179951104
5538,2.839812217363356
5539,-4.682189871439549
5540,-0.8666494774228994
5541,6.713984966300721
5542,-0.6220443511672347
5543,1.5795499297026931
5544,-1.5950471684801977
5545,-1.185843285659676
5546,0.6206882161921791
5547,-1.585541862577355
5548,-2.0256555805390657
5549,-4.764471247692306
5550,1.1562657246344583
5551,-1.7018949538224355
5552,0.8029192787346053
5553,-5.123446575038797
5554,-0.2944427815933071
5555,-0.8790413243140088
5556,-6.485386731302096
5557,-1.4905338419068197
5558,-2.9089816386384086
5559,3.449686585592491
5560,-3.632069696375171
5561,-1.0815504353834045
5562,-1.4780183716452582
5563,-1.91561918438836
5564,-2.412079070296851
5565,-2.444009233996631
5566,0.1381495988589548
5567,0.677848601582854
5568,-4.6629574659147535
5569,2.655705502056224
5570,4.220720203516412
5571,-2.271402976281043
5572,-4.846695733164671
5573,-3.6799072215647
5574,-0.2966238446765838
5575,-2.56877676351547
5576,0.0922212591307848
5577,3.3534361210990378
5578,3.4868735773315875
5579,-1.6816168149863968
5580,3.614398102388744
5581,-1.0780597052540248
5582,0.5755241531822254
5583,2.508581956938511
5584,-0.8898738293661068
5585,1.5168547550932774
5586,-1.1847110458254633
5587,-0.167268985624595
5588,-2.9249111050227907
5589,0.7594163902899533
5590,-4.329770298702818
5591,-2.74011389850126
5592,0.1997395100756222
5593,1.664724241687568
5594,-0.996605908931896
5595,0.4117341966418071
5596,-0.8595438182148486
5597,1.7932465937212003
5598,1.8643413081337767
5599,6.857606811760563
5600,2.4591281997481973
5601,-0.9725286210035728
5602,1.749399144368606
5603,1.2338472611495122
5604,-0.9566808034043172
5605,-0.6372719836897297
5606,-0.6838604183968889
5607,-4.474931298231224
5608,-2.532398998750391
5609,-0.2750688108643678
5610,-1.9814420023670385
5611,-5.416751576414576
5612,-5.781389652746617
5613,-1.6149850980156573
5614,-3.5129121094612525
5615,-1.6367954499745156
5616,1.4398773745725693
5617,-1.9398892691284368
5618,-0.3573965314256709
5619,6.118892556535594
5620,-0.2132336529954937
5621,-1.2064065840102536
5622,3.6293814608588
5623,5.343964205076287
5624,1.1540290657602887
5625,-0.9363526871554594
5626,1.3360728115551197
5627,-1.999942685407564
5628,3.736752063714051
5629,-1.2081870495330236
5630,-1.0250849885658295
5631,-0.4170507880658038
5632,4.939008349485043
5633,-0.814721587891149
5634,0.428535730841023
5635,-2.356337295169804
5636,-5.907498551559699
5637,-2.407833127061506
5638,5.354691455593929
5639,3.476336594513182
5640,-7.689037849462664
5641,-3.160503532138266
5642,-0.6190233348479253
5643,-0.6676265981710061
5644,2.249076194058648
5645,-3.2083212197411783
5646,-2.071823046471444
5647,-0.568903069554075
5648,5.29944222575514
5649,3.494912105936671
5650,-3.5094067700510307
5651,-1.1451877944147868
5652,4.071499190091713
5653,1.572538800988852
5654,-0.2362133399055367
5655,39.76360598769771
5656,2.3325985159035603
5657,4.367067740599505
5658,-0.9775598266993116
5659,7.524860472211364
5660,7.86819572092432
5661,-0.0977430338819136
5662,-1.189454111395387
5663,-0.1567004975384725
5664,3.052596979002326
5665,0.2870483031896409
5666,0.3268552581641746
5667,-8.5900674504341
5668,-1.9275909102475992
5669,1.992135324868053
5670,5.495366847856025
5671,4.118417243322186
5672,2.7382084036341268
5673,-1.473762595495743
5674,-3.3874376681615246
5675,0.3324347622873462
5676,7.677628749107371
5677,2.602772078335687
5678,4.222427694837347
5679,1.216245842556283
5680,-4.505545216008614
5681,0.4709116925021145
5682,0.8277704623467598
5683,2.649737798622101
5684,1.6408844508034706
5685,5.017546542725953
5686,2.898943031073603
5687,-0.128185817613466
5688,1.2438450498317173
5689,0.6176331226197364
5690,6.529815171777866
5691,1.7946295047499714
5692,-5.017127228900314
5693,-0.79293476411994
5694,-1.818386709690553
5695,-0.0511503336056804
5696,0.928454883543564
5697,9.430129814875436
5698,-4.385467942682641
5699,-2.60685240464054
5700,-0.9170060772752354
5701,-2.6000327839799837
5702,2.3436844685553773
5703,-4.231376654109674
5704,-6.006598796174097
5705,-1.2899966454259604
5706,5.492898602428083
5707,-0.2845095995909054
5708,2.337684708264594
5709,0.2800750109810536
5710,4.856912096928849
5711,1.895382703514734
5712,1.872794569046339
5713,1.9241654904254788
5714,-4.363371004169045
5715,-1.300232410365611
5716,5.338921504489476
5717,0.2775433658703642
5718,-1.2237139667189916
5719,-1.5113651948007247
5720,-1.2606092293939934
5721,-2.345090176625249
5722,0.4784097355285284
5723,2.616724015247887
5724,-4.296034595225714
5725,0.0954215926809451
5726,-2.153600021534832
5727,1.6520146798821562
5728,-0.0412070769687052
5729,-5.2839222098805285
5730,1.7971375892621912
5731,4.652150982374154
5732,4.79599880140661
5733,-0.8777220515416165
5734,-3.5268867005457607
5735,-4.887553786468421
5736,0.0424108766960127
5737,-1.3851472795219204
5738,0.0391486814884322
5739,5.260568431156219
5740,-3.127953859508961
5741,-1.6636208808930466
5742,2.027989384426158
5743,-0.3501847034265837
5744,2.0573681790645737
5745,-0.0470600380739597
5746,-2.108012396884495
5747,-5.396532416210182
5748,-3.7551180681560297
5749,-2.6998076784864384
5750,0.9811525598942744
5751,-1.1437021361248032
5752,-0.1615760905569304
5753,-0.2847867474614112
5754,-0.9826284731460292
5755,-2.100151144789529
5756,3.7066388146255433
5757,-3.397710406048966
5758,6.808009262925098
5759,3.153682801198314
5760,-0.486209464006334
5761,-3.356706299969856
5762,-1.843803449945532
5763,-0.3035321241207809
5764,3.758960881765877
5765,-0.1372340632898402
5766,-0.310543975092815
5767,1.5560633277094784
5768,4.965315014745166
5769,-1.1809648904786485
5770,0.0517778207762229
5771,1.9345556111494384
5772,1.947764597428374
5773,3.554900082579115
5774,1.822194501144299
5775,2.0379264501894254
5776,4.969807089168291
5777,1.2964303138405793
5778,0.6378712611706929
5779,0.9240695147699246
5780,1.8931957511109123
5781,-1.6298279701217722
5782,1.3042997711903692
5783,0.6147919701156843
5784,-0.9303158327820789
5785,-2.703893942411233
5786,-0.8321111950238632
5787,-0.677546340563665
5788,-0.8851736776951287
5789,0.4526337463527181
5790,-1.608392917820923
5791,2.082280201604112
5792,-0.59123606064096
5793,4.418194189659803
5794,-0.8603496998882163
5795,-3.363562402678201
5796,-6.967477060906315
5797,-1.021918686107472
5798,6.055084448528975
5799,1.2290138180080168
5800,-0.2296534501101906
5801,-1.2276590065544777
5802,-0.3825670153966162
5803,3.771197802381025
5804,-1.5107928487310676
5805,-1.0580867090856252
5806,-0.2867233669315618
5807,0.920489873986998
5808,-2.1902294129555204
5809,-2.6134398145456577
5810,2.7369375374009657
5811,-87.89963152350448
5812,5.473119167939137
5813,0.8875799010277547
5814,-2.414714758403792
5815,-0.6340673784746255
5816,-2.806554795447914
5817,-1.2130648318192236
5818,-0.4135914292738206
5819,-7.1671403253556125
5820,-3.719806649908274
5821,-1.1772207899092022
5822,0.0220307099029197
5823,1.3751178755508682
5824,-2.476277183058326
5825,3.153587796966421
5826,-1.6544507662439714
5827,-2.771958147535197
5828,-5.477501580281494
5829,-1.9427519604810568
5830,1.0337676582472408
5831,3.978823464901306
5832,0.2194093857752117
5833,1.353422833463326
5834,2.086710411245458
5835,-0.7306568615664851
5836,-3.879754793539472
5837,-0.2309760242801159
5838,1.6996760498734795
5839,-1.695640214827346
5840,5.976612446550549
5841,2.477145123323864
5842,-1.3674564282488766
5843,1.3767576952157925
5844,-0.6353283004875261
5845,3.9082690675971783
5846,5.425619449178506
5847,-0.3305543351152863
5848,-4.05092652623908
5849,-0.0148627460991406
5850,-1.0122403237879367
5851,-2.110880464669321
5852,-4.145626620618215
5853,-0.8611414396737469
5854,-1.833076075167391
5855,-0.5424586975393837
5856,0.491787750912455
5857,-1.7155705399471115
5858,0.7502888552921616
5859,0.4701534586898025
5860,0.7862498375815068
5861,-5.615204679345725
5862,1.1600519256188848
5863,-0.6620207862298095
5864,4.074364193117013
5865,0.0119857415940243
5866,-0.9075652652307012
5867,4.755348469258761
5868,-1.619580797245069
5869,1.1815215016304903
5870,-0.484323384676816
5871,-0.2935285943514741
5872,-0.2467024867737223
5873,-1.0513730613458414
5874,0.261717506536006
5875,-1.2993372752204333
5876,-0.91917279585988
5877,2.021954751414694
5878,1.4869453758427815
5879,-0.603924419430151
5880,-2.628676426688857
5881,-1.1063565973980083
5882,-3.573657534166452
5883,-6.160384962219451
5884,2.878265708611915
5885,1.5853209475999006
5886,-2.079985454773711
5887,-2.486463654987314
5888,-1.9605917931299084
5889,-2.689084985974061
5890,-2.728965664658656
5891,0.5569830422957391
5892,-3.8343192503486954
5893,7.412786854355798
5894,0.372665639255529
5895,0.8698357528188753
5896,3.1925521541862776
5897,-1.241802770665556
5898,3.622186113981764
5899,2.643559354024024
5900,-5.874884553344351
5901,-2.311331199835445
5902,-0.9090743783239992
5903,-0.6704644216402361
5904,-0.1419688808674262
5905,5.507840573025738
5906,2.665023325693335
5907,-2.285363129706065
5908,1.194956231930506
5909,2.8068572707297745
5910,-5.7803077215612015
5911,3.4198806207681334
5912,1.7030431364421568
5913,-1.9973069656893565
5914,3.135525483485821
5915,-1.5758680205592452
5916,-3.605080293927253
5917,-4.252785074495979
5918,-2.8449204535161785
5919,-2.321588696190464
5920,0.7784852850679251
5921,-2.0535115537226867
5922,-5.071067912704969
5923,-2.6414746719999243
5924,-2.225516561116673
5925,4.133777171985968
5926,1.9470588573613563
5927,-4.427443802932227
5928,-0.9448357905141688
5929,-0.421723885866829
5930,-2.31664079823938
5931,-2.332312627587356
5932,-1.8763260943437907
5933,-1.0687964499242162
5934,-1.415728770559625
5935,0.2019696266001651
5936,2.731185502222793
5937,-1.7968632362037635
5938,-0.4922971745846251
5939,-0.7359832304591878
5940,2.964441794644388
5941,-0.6114925337782967
5942,0.1910346143047169
5943,0.2512104854002981
5944,-2.118643383534272
5945,1.0638539189154257
5946,1.5553834741557968
5947,0.6407721957992101
5948,3.226333603337456
5949,-2.818677544850843
5950,-0.6059238514860525
5951,-1.3389232437887306
5952,1.0117363077811266
5953,-0.6507601989765984
5954,-2.654499889802656
5955,-3.124262340907068
5956,-0.8037853461554108
5957,-3.0391609536631337
5958,-2.6919108758235457
5959,-0.2446490610805519
5960,-5.786843028044091
5961,4.02231457828485
5962,1.530151152356712
5963,-2.0318267144093043
5964,-1.418986493289046
5965,-3.29322793959006
5966,2.137137215684569
5967,2.214815553395045
5968,-2.36467527989127
5969,0.5905668301623918
5970,1.8796968570383217
5971,-3.7308052992566023
5972,-7.782453775259276
5973,1.6849363718633992
5974,3.221121731126128
5975,3.315219831621404
5976,-0.111791423505647
5977,-2.542442808561666
5978,5.862833332596129
5979,0.1629144685705639
5980,2.2057122116810683
5981,-1.0958302415132324
5982,-0.0488743519862627
5983,-2.334639765018645
5984,-2.0345054879391826
5985,-2.604943167964527
5986,-1.5439334278550865
5987,-0.83319562625338
5988,-2.0745204717745245
5989,-0.736019148975198
5990,-1.8818637292030425
5991,-5.025100887341221
5992,-1.1748736186788389
5993,2.2855458844688044
5994,-2.753685778206689
5995,-0.3738301524982788
5996,-1.5313672367736044
5997,0.5064854843279335
5998,-1.399440359223375
5999,-5.452569746275545
6000,-8.434204533619008
6001,2.746211605515575
6002,-3.088280825052988
6003,-1.2989362875573092
6004,-0.6287073838692768
6005,4.341434899089854
6006,-2.374194845179845
6007,-0.1778864017352642
6008,-0.6965036835251087
6009,-0.8788120816370586
6010,-1.4929946799195917
6011,-4.564492939655265
6012,0.2654474351775741
6013,1.197165365241251
6014,0.439896075223993
6015,-1.1407734945858736
6016,-0.1298814496583351
6017,-1.7432089915708788
6018,-0.904526268197684
6019,5.295323045248579
6020,-1.508752515343874
6021,-2.1628098778476565
6022,0.8912729150325673
6023,-1.4124496972669036
6024,0.4834794423561661
6025,-0.8748858294221602
6026,-3.0300953449286654
6027,-2.2848425520472846
6028,-1.9058913146239809
6029,-0.3499270452003325
6030,-0.3580697078696753
6031,-0.5962293396925972
6032,-1.7044655795526822
6033,-2.371852208325108
6034,-2.772359965328491
6035,-1.0940333945086476
6036,-2.057767310060278
6037,-0.1064227858086006
6038,-0.1660306765609503
6039,2.7568551173570115
6040,2.5280555980643573
6041,-0.1926133962856929
6042,-2.094008238355704
6043,-0.8493342249512037
6044,1.3302791985629216
6045,2.5449672818090825
6046,-5.169189846727232
6047,2.4017030831212933
6048,-0.1656602614584374
6049,-0.8505926226222335
6050,0.4998627674920057
6051,-0.3599361524548885
6052,-0.5740586718776339
6053,-0.4095755616692529
6054,-0.6116817146115507
6055,-1.7698054486381485
6056,-1.1064714310326902
6057,0.5929481685050625
6058,8.815803354136325
6059,-2.122919576657427
6060,-1.911977021800288
6061,6.143106470398069
6062,-0.2103422384927072
6063,-0.7803917667710639
6064,-1.4326794425567573
6065,-0.1153947027590822
6066,4.73808560207858
6067,5.106813453900283
6068,-0.5616301020084271
6069,-6.042945573609392
6070,-2.956105376522844
6071,0.5963501725985529
6072,-0.3049440216136448
6073,-0.199772876550572
6074,-2.237014023200109
6075,-1.8627875315321811
6076,-0.8978592704503565
6077,-3.3442521730619634
6078,-3.086610696938059
6079,-2.5326500421691387
6080,1.8968585811126732
6081,1.029881158602148
6082,-1.1574008093209125
6083,0.9076418818431922
6084,-4.447861683833786
6085,-0.0799757374749065
6086,3.336873914300888
6087,-3.559796343829114
6088,-3.060124330260631
6089,-2.276068965518962
6090,-3.5063711058696714
6091,-1.9365842534615756
6092,4.04654423406006
6093,2.787914840946119
6094,-0.0888771002410319
6095,0.0895126868378539
6096,-1.3184835025162556
6097,-0.997570556291727
6098,-1.2427334938870496
6099,9.524862685878576
6100,0.2116415820417399
6101,-0.2477701808047804
6102,4.355210489830239
6103,-2.555446039497527
6104,-2.1941693520281658
6105,0.1462147579395547
6106,-1.0207459680236937
6107,-2.100020781659518
6108,0.0612443332613328
6109,1.073497965168276
6110,-0.7441755200522333
6111,-1.809176672516768
6112,-0.1076624043646318
6113,-3.447127418875982
6114,-0.4169763145515754
6115,-1.5562311915269518
6116,-0.1520516792913026
6117,-7.429561606857061
6118,1.4372742097802402
6119,-2.1665564747329853
6120,-3.4599931512697646
6121,-1.7671300847171691
6122,-1.3137759465619654
6123,5.072571476107995
6124,4.6013502932888
6125,5.186343797873522
6126,-0.6343173470185107
6127,-1.3450866915348958
6128,-1.956137244172764
6129,-2.90836614624167
6130,-1.8963838879034705
6131,-1.9606698520917671
6132,-7.112195342585393
6133,-0.1324040323083225
6134,-0.2292751284208385
6135,-2.7876197971259797
6136,-3.147898083944753
6137,0.5179010094995987
6138,-1.58891256003036
6139,1.0823536896731896
6140,1.728108218949716
6141,1.5324918448813956
6142,3.0578367844519327
6143,0.1423730362913762
6144,-2.420023613116816
6145,-2.6952331143643384
6146,-1.428114231055522
6147,6.138582178457487
6148,4.8650869817695055
6149,-0.2703253681727973
6150,3.858004927259852
6151,-0.9401979098927432
6152,2.6449541903551097
6153,0.8163659799396867
6154,1.939611103313983
6155,-1.4226121173828647
6156,0.1690552978936889
6157,2.700408255183531
6158,0.0420540218950551
6159,0.5735075434702664
6160,2.018469507816341
6161,-1.4729040073316262
6162,-0.5652184576252264
6163,0.939779321541345
6164,-2.9338340860957524
6165,-0.7950520473522054
6166,-4.3358283391570085
6167,3.183656872685901
6168,1.8846511801670351
6169,-2.781740019112276
6170,-0.6657412875165503
6171,-1.8008197452731538
6172,0.641696932181778
6173,1.4145795139957456
6174,3.727420389903152
6175,1.9695554710693477
6176,1.6981912098051868
6177,-0.217498953609549
6178,-0.2141534570223848
6179,-0.236483388694034
6180,-3.329357415791659
6181,-2.55615115877185
6182,3.5345644228034434
6183,5.687859610774572
6184,-1.6128519322362354
6185,4.16294726687579
6186,1.3920654591498205
6187,2.3527445202117447
6188,3.4587487021464662
6189,5.557590195532991
6190,4.337940552970505
6191,2.121337984368335
6192,-0.6353882950480145
6193,3.763019699681168
6194,0.2197932863663213
6195,-0.3145597341008028
6196,-2.2424984558577656
6197,-0.3664175323788723
6198,0.2295698978171663
6199,1.2714692045198877
6200,5.356603332281541
6201,2.1149023695843896
6202,1.4116805832346584
6203,-1.4744808461285477
6204,2.288982846477708
6205,2.201452354878087
6206,5.0302570600697205
6207,1.5726612382275962
6208,-0.4504414572015345
6209,2.9521764058910334
6210,1.512588762926517
6211,-3.4831164978493883
6212,-3.009662183974977
6213,0.4732312301982568
6214,0.3078320856258619
6215,-0.6304502681896809
6216,5.238845848931198
6217,1.7829975347398617
6218,3.1020351861270203
6219,-2.7840860474645592
6220,0.6323263292567651
6221,-6.374521460314427
6222,1.0593496657098935
6223,0.202715340152663
6224,0.0487185310353348
6225,-3.3770403795580104
6226,-2.7160307680088667
6227,-2.1670223194138614
6228,-0.721295234905837
6229,-0.0444597625615282
6230,-2.460184397423726
6231,1.4425481353655225
6232,-3.7775262377019754
6233,-1.1152924662937187
6234,1.2269530601383078
6235,-5.967203565243166
6236,-1.6117748964971752
6237,1.373025398075435
6238,5.799805599529726
6239,-3.949727277356328
6240,0.9792082298823438
6241,3.95906765491058
6242,-1.9606573498689728
6243,1.6268505002561742
6244,-1.2220895144690054
6245,1.988533639103047
6246,-2.148649090789287
6247,-0.6644579459634498
6248,-0.7576256945241062
6249,-1.0339752483101503
6250,-0.2481856517999445
6251,2.343085220760288
6252,4.279861870140683
6253,-0.1515497587747779
6254,0.0406602931045922
6255,2.614799835771332
6256,-0.0277667117249503
6257,2.597356406613013
6258,-0.9412657074640676
6259,1.4041570812437445
6260,3.866355852218057
6261,5.325019988537694
6262,-0.7595539090847155
6263,-0.1466445923423922
6264,8.58651166926704
6265,-0.0261429715350128
6266,-2.597148180879613
6267,-0.1111857509992117
6268,0.2780692489935706
6269,-1.2550291685193438
6270,0.4548395285520958
6271,-2.0745932908312423
6272,2.934799286459754
6273,-3.158369035829563
6274,1.3802546787739007
6275,2.0461964284677805
6276,-2.53476700692652
6277,2.874963581264184
6278,2.928563529790848
6279,0.710009800730208
6280,0.5376093494803511
6281,5.566672057003039
6282,-0.0148324169987498
6283,-4.027417159967267
6284,0.0561941538769769
6285,-4.389077220089306
6286,-0.9130546704953074
6287,-0.6927572087792536
6288,-3.0763121452205624
6289,-5.615407494479065
6290,-5.38155880828913
6291,-0.537388931251326
6292,-1.2392759700721625
6293,-0.6745352480889474
6294,-0.0792418511966819
6295,-1.3015405540345486
6296,-0.8531692607869326
6297,-5.571893899239163
6298,-1.5952504371590266
6299,0.1826453162497833
6300,0.7200476808391989
6301,-1.7935614276413223
6302,-1.3247071502272605
6303,-1.3553692814881129
6304,-1.4430581423188773
6305,-0.8494133236019779
6306,-0.5156940855502224
6307,-0.9098019750058858
6308,-0.4718818806726109
6309,-0.6536371855857817
6310,-2.9521248475259942
6311,2.838635758033877
6312,2.169260018922325
6313,-0.1442747681107666
6314,-3.526678955594789
6315,-2.4558088366602204
6316,-0.831481036515184
6317,-1.8020247793638489
6318,-1.3166508973829854
6319,0.1513659727253314
6320,0.4151465236357719
6321,-0.9410236365229124
6322,0.9904223733355608
6323,-2.669887476552643
6324,0.7328906867235683
6325,1.6966746915462236
6326,-1.2053040161430928
6327,-0.5349150976881791
6328,0.2185409128346349
6329,-1.6614387711294605
6330,-1.2706004712376284
6331,-0.1837046106292301
6332,1.5973712123898207
6333,-0.9529723840195262
6334,-3.598369505446785
6335,-1.0694295691037952
6336,-0.747906451733847
6337,6.052372904668352
6338,4.28764788198749
6339,-1.20605315572823
6340,-1.7919201447599953
6341,0.4983846580211769
6342,-0.2032575114148725
6343,7.191915094223916
6344,-2.4261564943368765
6345,-2.433473144345532
6346,0.0389199670951319
6347,6.747135711533846
6348,-2.6660281087459
6349,-3.340380795902864
6350,2.889077696202753
6351,3.174891470241942
6352,-0.2923915457788649
6353,-4.123703621746336
6354,-1.7277022442700651
6355,0.5633250813150326
6356,-1.3551691879367092
6357,0.3942255237258381
6358,2.0654182016048463
6359,-1.4273316081793057
6360,-4.624299376925136
6361,-2.352061678646144
6362,-5.331344348475509
6363,4.398081417500904
6364,-3.185315024896492
6365,2.2788736119847264
6366,-1.4787326315935232
6367,-1.2870757855013455
6368,-3.183541660026296
6369,-3.23501715553918
6370,-1.949520056271102
6371,-0.7845721535437123
6372,-4.939178220272842
6373,5.692720766992441
6374,0.0413844163569291
6375,-0.2325855844754251
6376,-3.129250749894517
6377,-3.774578334543454
6378,-2.2363226175817537
6379,-0.1028026956167252
6380,-0.2697682016012482
6381,18.710869397365
6382,-0.2608837637519808
6383,-3.1901695017162197
6384,-0.7493700153048718
6385,-3.561458736402269
6386,1.051173432405618
6387,-3.177144516630823
6388,-2.344136913164032
6389,-3.615738788329402
6390,2.039103213839434
6391,4.518233314137641
6392,-8.639190269444686
6393,-1.7528938559615157
6394,-3.3397188638633843
6395,1.0706519514899342
6396,-2.060722173536106
6397,-0.8487208675389847
6398,1.6366103560352778
6399,-0.8464352668716442
6400,-3.019490313804058
6401,2.0716465792021865
6402,-0.92812783715577
6403,-2.941051464951772
6404,-1.917520404018839
6405,-8.990881204016441
6406,5.48870630588104
6407,2.1796110234477823
6408,-4.006852734090595
6409,1.4666590248095497
6410,3.035852708797277
6411,-1.4532894212170753
6412,-2.470387832908062
6413,2.399094574425121
6414,-1.1611286368557092
6415,-3.398454185640844
6416,-7.447594947010187
6417,-2.4505402988832987
6418,0.4232808503074995
6419,5.651646565092106
6420,-0.4242810714598191
6421,-7.046513077609036
6422,-1.2866228277793303
6423,2.3492267605863897
6424,0.6189308890066955
6425,-2.6354120570113064
6426,0.1378067873756626
6427,-4.371163182022001
6428,2.092487001384481
6429,2.9220158142287147
6430,0.8320197807879842
6431,0.3787420562359169
6432,-2.322986748010004
6433,1.8906199557858645
6434,-2.1417345874449345
6435,0.4051548507309901
6436,-0.2844752034282741
6437,1.8310225953438672
6438,1.4189230595251363
6439,1.2588804323573657
6440,-1.226567662904679
6441,-0.3396786272561857
6442,-2.1030186049015898
6443,-0.5049132365599968
6444,-0.1862973179660011
6445,1.6559252024402924
6446,-1.3317330643658254
6447,-2.712477644757913
6448,-0.3262488292559577
6449,-3.494862506158376
6450,0.4782141635370427
6451,4.814333495889323
6452,-3.586150619375482
6453,-2.1848979142914104
6454,-1.5930275498449973
6455,-4.537034992297811
6456,0.5135895117400363
6457,-5.724686073191186
6458,-0.7662471949625707
6459,-2.771660090715105
6460,0.0564328303105012
6461,-4.305434658695161
6462,-2.344347781529069
6463,-0.526512519859511
6464,1.149954100802879
6465,-1.3666522203735754
6466,1.889096523342624
6467,0.3016621121537903
6468,-0.0810513778584065
6469,-0.1946574326358958
6470,-0.1344503795844804
6471,-0.8056759673987415
6472,-1.6066531304786855
6473,-1.3269275844873556
6474,-2.0723147684310708
6475,-1.8532979683167852
6476,-3.1629738285286657
6477,-2.2179627016120675
6478,-1.1346516572941503
6479,4.922753209223906
6480,0.8852237838505663
6481,-0.6217351427362587
6482,-0.3423049767797141
6483,3.295778216444278
6484,-1.83813348762066
6485,0.7328294491969224
6486,-3.4775473376481134
6487,-5.824044395538484
6488,-2.2036086594033537
6489,-0.7983431172581971
6490,-2.5179359318752845
6491,0.5057140653889054
6492,1.1008890548734875
6493,0.120869637572323
6494,-0.5058555889880268
6495,-0.2884937306316516
6496,-1.3466665080585298
6497,-0.5504051734766789
6498,-1.3360030734558974
6499,-2.9771980077302675
6500,-1.5492593211993049
6501,0.2473590682780382
6502,-2.206113407769633
6503,-5.815758472759421
6504,-1.9163299151451607
6505,-0.1490414651783045
6506,-0.270663295392425
6507,-2.1189921583582816
6508,-0.2136875181265077
6509,-2.031625882824909
6510,-0.2533264406807563
6511,0.8905255887303589
6512,-1.1163939149898685
6513,-2.5375907768440844
6514,-3.0895186004477
6515,-0.6857782180958232
6516,-1.9761069554044173
6517,-2.463897228311938
6518,2.5056400186231587
6519,-0.2291122365556997
6520,-0.1957606966612522
6521,0.6224841987925048
6522,0.0029090906932304
6523,1.5888127523032218
6524,0.8099383164324387
6525,1.6347620790052142
6526,3.474637468471423
6527,1.200745719055743
6528,0.3659425823942702
6529,-4.078853549530195
6530,-0.6993276528861486
6531,-0.0331193197293946
6532,-1.3340581913635496
6533,-1.8158342302970585
6534,1.7790855991413574
6535,-2.6455050397098687
6536,-0.8827881154729029
6537,-1.392180750423033
6538,1.1363244023901278
6539,-2.181064652479959
6540,2.0912558404604997
6541,-5.31740888661886
6542,-1.991698848286561
6543,1.6613635248370633
6544,-3.9088598748686976
6545,-2.1659234585805347
6546,-3.219473568165791
6547,1.5738627557865803
6548,-1.2722777073416371
6549,-2.342259666701456
6550,-0.891136473403455
6551,-1.818759451532325
6552,-3.566515186983102
6553,0.1940286631047478
6554,3.296907825713905
6555,2.111596651026467
6556,-4.36464851762372
6557,-0.1369720829995703
6558,-0.2609599691129572
6559,1.3218557108806412
6560,-3.4215963718778823
6561,1.2992101866425103
6562,4.278720143394429
6563,-4.039136483994813
6564,-2.0167131604199127
6565,0.9776172874050768
6566,-0.1787205713270251
6567,-2.264391655389995
6568,3.474419977108022
6569,2.6573710849264938
6570,-1.503010219449762
6571,-2.3904465479796184
6572,-7.13626707535351
6573,0.3739350351900335
6574,-3.6763261089483255
6575,-2.32380031364478
6576,0.1533956558016805
6577,0.2837978240684516
6578,1.784968934477219
6579,-0.4263919864170981
6580,2.063348378533398
6581,-5.289197342343103
6582,5.903392972608656
6583,-1.9420984064117488
6584,-0.2010293833042831
6585,-0.4039315370570686
6586,-2.035110541110598
6587,4.489069670988587
6588,1.2421809233495682
